matrix_id,group,name,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard
1138,Sandia,oscil_dcop_27,120,426,wrap_typescript,16.0877,,,,,0.0081,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1139,Sandia,oscil_dcop_28,121,426,wrap_typescript,16.2165,,,,,0.0081,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1140,Sandia,oscil_dcop_29,122,426,wrap_typescript,16.2665,,,,,0.0082,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1141,Sandia,oscil_dcop_30,123,426,wrap_typescript,16.2146,,,,,0.0081,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1142,Sandia,oscil_dcop_31,124,426,wrap_typescript,17.2591,,,,,0.0084,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1143,Sandia,oscil_dcop_32,125,426,wrap_typescript,16.1001,,,,,0.0081,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1144,Sandia,oscil_dcop_33,126,426,wrap_typescript,16.2679,,,,,0.008,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1145,Sandia,oscil_dcop_34,127,426,wrap_typescript,16.0862,,,,,0.0082,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1146,Sandia,oscil_dcop_35,128,426,wrap_typescript,16.8803,,,,,0.0084,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1147,Sandia,oscil_dcop_36,129,426,wrap_typescript,16.1638,,,,,0.0084,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1148,Sandia,oscil_dcop_37,130,426,wrap_typescript,16.234,,,,,0.0079,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1149,Sandia,oscil_dcop_38,131,426,wrap_typescript,16.0021,,,,,0.0085,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1150,Sandia,oscil_dcop_39,132,426,wrap_typescript,16.1545,,,,,0.0081,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1151,Sandia,oscil_dcop_40,133,426,wrap_typescript,16.3117,,,,,0.0083,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1152,Sandia,oscil_dcop_41,134,426,wrap_typescript,16.3644,,,,,0.0083,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1153,Sandia,oscil_dcop_42,135,426,wrap_typescript,18.3397,,,,,0.0082,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1154,Sandia,oscil_dcop_43,136,426,wrap_typescript,16.8495,,,,,0.0083,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1155,Sandia,oscil_dcop_44,137,426,wrap_typescript,16.8844,,,,,0.0081,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1156,Sandia,oscil_dcop_45,138,426,wrap_typescript,16.5263,,,,,0.0083,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1157,Sandia,oscil_dcop_46,139,426,wrap_typescript,16.5131,,,,,0.0081,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1158,Sandia,oscil_dcop_47,140,426,wrap_typescript,16.5444,,,,,0.0082,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1159,Sandia,oscil_dcop_48,141,426,wrap_typescript,17.9895,,,,,0.0083,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1160,Sandia,oscil_dcop_49,142,426,wrap_typescript,16.3354,,,,,0.0084,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1161,Sandia,oscil_dcop_50,143,426,wrap_typescript,16.3179,,,,,0.008,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1162,Sandia,oscil_dcop_51,144,426,wrap_typescript,16.2682,,,,,0.0082,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1163,Sandia,oscil_dcop_52,145,426,wrap_typescript,16.6276,,,,,0.0083,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1164,Sandia,oscil_dcop_53,146,426,wrap_typescript,16.5618,,,,,0.0081,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1165,Sandia,oscil_dcop_54,147,426,wrap_typescript,18.1252,,,,,0.0083,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1166,Sandia,oscil_dcop_55,148,426,wrap_typescript,16.2347,,,,,0.0081,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1167,Sandia,oscil_dcop_56,149,426,wrap_typescript,16.1194,,,,,0.0086,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1168,Sandia,oscil_dcop_57,150,426,wrap_typescript,17.1151,,,,,0.0082,0.2180635137374588,0.2400244062639123,0.1790394605076803,0.8770000124005929,0.6062717770034846,59.705177,results/suitesparse_normalized_wrap_typescript_comparison.csv
1169,Sandia,oscil_trans_01,151,430,wrap_typescript,16.7017,,,,,0.0084,0.2225836378420915,0.2501174263576585,0.1804033670710195,0.875007370065558,0.5664169787765294,60.448284,results/suitesparse_normalized_wrap_typescript_comparison.csv
1189,Rajat,rajat05,152,301,wrap_typescript,6.7528,,,,,0.0075,0.2571283766418474,0.2749728268607165,0.1986854571042364,0.7416471804880896,0.3798394096667754,14.720921,results/suitesparse_normalized_wrap_typescript_comparison.csv
1195,Rajat,rajat11,153,135,wrap_typescript,0.9679,,,,,0.0018,0.3320034322297719,0.2815576580455187,0.2287530120387059,0.6401748823671234,0.6475346916709543,14.94643,results/suitesparse_normalized_wrap_typescript_comparison.csv
1198,Rajat,rajat14,154,180,wrap_typescript,1.8452,,,,,0.0031,0.3517677217593869,0.3455210073496765,0.2660843540513256,0.150968812562028,0.8646959418987672,4.984238,results/suitesparse_normalized_wrap_typescript_comparison.csv
1325,Morandini,robot,155,111,wrap_typescript,0.6859,,,,,0.0015,0.1820620282773908,0.2360906142519878,0.1471369068420828,0.9385544399213852,0.864757916397908,9.287331,results/suitesparse_normalized_wrap_typescript_comparison.csv
1477,Pajek,GD01_a,156,249,wrap_typescript,4.5315,,,,,0.0059,0.2885434172911685,0.3138996896974111,0.228358578567539,0.7386633537577427,0.3399399615080695,12.343756,results/suitesparse_normalized_wrap_typescript_comparison.csv
1484,Pajek,GD06_theory,157,101,wrap_typescript,0.5733,,,,,0.0009,0.3940454607990039,0.4740954520027435,0.3307413488073199,0.2203382848924573,0.3124310030980071,7.357751,results/suitesparse_normalized_wrap_typescript_comparison.csv
1489,Pajek,GD96_b,158,111,wrap_typescript,0.6777,,,,,0.001,0.1684618058203212,0.2517694214834341,0.1430928394554019,0.9573059665345784,0.8665489305365215,19.756043,results/suitesparse_normalized_wrap_typescript_comparison.csv
1491,Pajek,GD96_d,159,180,wrap_typescript,1.8468,,,,,0.0022,0.3588170368772396,0.3588358983644804,0.2802497905174536,0.4461284965419289,0.3907099115689858,10.667203,results/suitesparse_normalized_wrap_typescript_comparison.csv
1496,Pajek,GD98_b,160,121,wrap_typescript,0.7963,,,,,0.0009,0.2986880879303797,0.2800810467839044,0.2255854916463208,0.6800223944309741,0.4654676815608972,15.112108,results/suitesparse_normalized_wrap_typescript_comparison.csv
1497,Pajek,GD98_c,161,112,wrap_typescript,0.694,,,,,0.0012,0.3454908250070489,0.3676770297741982,0.2766232139814534,0.303119097389466,0.2017816056492525,10.662651,results/suitesparse_normalized_wrap_typescript_comparison.csv
1499,Pajek,GD99_c,162,105,wrap_typescript,0.6056,,,,,0.0016,0.2751192093543259,0.2541304060332208,0.2069105333603234,0.7801017630175041,0.6154768564768566,21.34013,results/suitesparse_normalized_wrap_typescript_comparison.csv
1506,Pajek,Journals,163,124,wrap_typescript,0.834,,,,,0.0075,0.4389660266262628,0.4609939845535031,0.3645627472050485,0.3989257868317905,1.0,4.718248,results/suitesparse_normalized_wrap_typescript_comparison.csv
1523,Pajek,SmallW,164,233,wrap_typescript,3.4969,,,,,0.0057,0.3650834227718822,0.3678356265487746,0.2881559467614055,0.3071275697569652,0.6131988778418378,5.619946,results/suitesparse_normalized_wrap_typescript_comparison.csv
1529,Pajek,USAir97,165,332,wrap_typescript,8.5601,,,,,0.0121,0.3421280723149433,0.3427135403809098,0.2660515522592447,0.5808194286208942,0.5114155758385921,7.401985,results/suitesparse_normalized_wrap_typescript_comparison.csv
1630,Bai,rdb200,166,200,wrap_typescript,2.3174,,,,,0.0024,0.1327742842738084,0.1798466375481069,0.1088233139186447,0.9560798590043316,0.6576535686535686,21.429024,results/suitesparse_normalized_wrap_typescript_comparison.csv
1631,Bai,rdb200l,167,200,wrap_typescript,2.3173,,,,,0.0026,0.1327742842738084,0.1798466375481069,0.1088233139186447,0.9560798590043316,0.6576535686535686,21.429024,results/suitesparse_normalized_wrap_typescript_comparison.csv
1864,Muite,Chebyshev1,168,261,wrap_typescript,4.4184,,,,,0.0051,0.3449635205457235,0.345870825262017,0.2708939557967996,0.1439126437354376,1.0,4.564378,results/suitesparse_normalized_wrap_typescript_comparison.csv
1942,JGD_CAG,CAG_mat364,169,364,wrap_typescript,10.8664,,,,,0.031,0.311791832014192,0.3278192686839709,0.2415441978562736,0.765907215576599,0.8432790315812142,8.111645,results/suitesparse_normalized_wrap_typescript_comparison.csv
2097,JGD_Homology,n3c6-b1,170,105,wrap_typescript,0.6076,,,,,0.001,0.3870348197928058,0.4390224415623684,0.3235268372755931,0.1830628507031543,0.2726125028355534,7.174026,results/suitesparse_normalized_wrap_typescript_comparison.csv
2205,JGD_Trefethen,Trefethen_150,171,150,wrap_typescript,1.2202,,,,,0.0027,0.3273271398904624,0.3973601760119793,0.2718435371351822,0.4758522164194858,0.4572127027929209,6.347907,results/suitesparse_normalized_wrap_typescript_comparison.csv
2206,JGD_Trefethen,Trefethen_200b,172,199,wrap_typescript,2.6008,,,,,0.0044,0.2811591896769796,0.3493715156596057,0.2317884393349283,0.6046116004970267,0.5027376826226364,6.70812,results/suitesparse_normalized_wrap_typescript_comparison.csv
2207,JGD_Trefethen,Trefethen_200,173,200,wrap_typescript,2.3975,,,,,0.0047,0.2959916765450195,0.3572303244809863,0.2425504001375004,0.5651357492325909,0.4716571893377339,6.677492,results/suitesparse_normalized_wrap_typescript_comparison.csv
2208,JGD_Trefethen,Trefethen_300,174,300,wrap_typescript,6.7556,,,,,0.0099,0.329994519716129,0.3905996071420133,0.2705182301040568,0.4431874491590384,0.3510784364644019,7.143163,results/suitesparse_normalized_wrap_typescript_comparison.csv
2389,Newman,adjnoun,175,112,wrap_typescript,0.6926,,,,,0.0016,0.3525938056766283,0.376381969311458,0.2821172647421056,0.4674598308783159,0.5030853015289394,6.52372,results/suitesparse_normalized_wrap_typescript_comparison.csv
2392,Newman,celegansneural,176,297,wrap_typescript,6.447,,,,,0.0107,0.3254339781304327,0.3603747578818691,0.2619252434736147,0.5624910095798374,0.6571052770834211,6.196234,results/suitesparse_normalized_wrap_typescript_comparison.csv
2397,Newman,football,177,115,wrap_typescript,0.7113,,,,,0.0018,0.3133044981328627,0.337991576108176,0.2488528928564481,0.4745807381753938,0.4856306916529742,6.056603,results/suitesparse_normalized_wrap_typescript_comparison.csv
2403,Newman,polbooks,178,105,wrap_typescript,0.6187,,,,,0.0015,0.2361615837521342,0.2742409954915903,0.1919324875504691,0.8486491288335574,0.7300830743084349,8.497356,results/suitesparse_normalized_wrap_typescript_comparison.csv
2406,Arenas,jazz,179,198,wrap_typescript,2.4452,,,,,0.0073,0.2810408429517045,0.3202944947510608,0.2308788287423966,0.7599796487060859,0.7970809767618614,7.149389,results/suitesparse_normalized_wrap_typescript_comparison.csv
2416,AG-Monien,grid1,180,252,wrap_typescript,4.3093,,,,,0.0046,0.122692466046548,0.1508021415086895,0.0888848990819597,0.9658210686304118,0.8608492063492064,28.262654,results/suitesparse_normalized_wrap_typescript_comparison.csv
2417,AG-Monien,grid1_dual,181,224,wrap_typescript,3.0731,,,,,0.0038,0.3012356763870217,0.2882484817822316,0.2177630405235548,0.7493703229780279,0.5677829947829951,27.221544,results/suitesparse_normalized_wrap_typescript_comparison.csv
2436,AG-Monien,cage,182,366,wrap_typescript,10.8399,,,,,0.0129,0.4016817328911934,0.4418737552408618,0.3306709897633266,0.031923834549589,0.3793928289166573,5.586908,results/suitesparse_normalized_wrap_typescript_comparison.csv
2559,CPM,cz148,183,148,wrap_typescript,1.2409,,,,,0.003,0.257609240936191,0.2570489875368041,0.1943651446813747,0.8133256085770704,0.9098902277765362,10.362509,results/suitesparse_normalized_wrap_typescript_comparison.csv
2560,CPM,cz308,184,308,wrap_typescript,6.9883,,,,,0.0101,0.4347019575201514,0.3659985828273748,0.3305471413940435,0.5101477319013674,0.851132005996725,20.500261,results/suitesparse_normalized_wrap_typescript_comparison.csv
2691,VDOL,hangGlider_1,185,360,wrap_typescript,10.3396,,,,,0.0082,0.3739340012023013,0.3826126844989058,0.2878453519281914,0.1710300378688403,0.7736829754270599,5.125347,results/suitesparse_normalized_wrap_typescript_comparison.csv
2718,VDOL,orbitRaising_1,186,440,wrap_typescript,17.6147,,,,,0.0138,0.176495331579238,0.2084514795978939,0.1330972368332188,0.9682442711801158,0.5284870097917658,25.382209,results/suitesparse_normalized_wrap_typescript_comparison.csv
2735,VDOL,spaceStation_2,187,325,wrap_typescript,8.2116,,,,,0.0112,0.3515124075364959,0.3628607859515272,0.2719493633464607,0.579128716895905,0.5762476512304221,7.299323,results/suitesparse_normalized_wrap_typescript_comparison.csv
2748,VDOL,tumorAntiAngiogenesis_1,188,205,wrap_typescript,2.5262,,,,,0.0029,0.34826211823893,0.3608900440967811,0.2606722066822102,0.1499545596590515,0.9242142974028088,4.790877,results/suitesparse_normalized_wrap_typescript_comparison.csv
2749,VDOL,tumorAntiAngiogenesis_2,189,305,wrap_typescript,6.9842,,,,,0.0059,0.3431761849851988,0.343981026099067,0.2562503000344601,0.1007983880453045,0.9600304564229524,4.837677,results/suitesparse_normalized_wrap_typescript_comparison.csv
2750,VDOL,tumorAntiAngiogenesis_3,190,410,wrap_typescript,14.6963,,,,,0.0115,0.3509667494379527,0.3670250930744738,0.2675844796792141,0.1136162117282958,1.0,4.62633,results/suitesparse_normalized_wrap_typescript_comparison.csv
2764,Mycielski,mycielskian8,191,191,wrap_typescript,2.123,,,,,0.0051,0.3529827224359153,0.3771180596193139,0.2760255219463166,0.1936851926291935,1.0,4.382785,results/suitesparse_normalized_wrap_typescript_comparison.csv
2765,Mycielski,mycielskian9,192,383,wrap_typescript,12.2184,,,,,0.0233,0.3616284958937807,0.3900408192359546,0.2846752687044665,0.1439819165540008,1.0,4.36564,results/suitesparse_normalized_wrap_typescript_comparison.csv
2858,ML_Graph,breasttissue_10NN,193,106,wrap_typescript,0.6164,,,,,0.002,0.2787452955425969,0.3201535573028449,0.2279578280228929,0.5993548304856896,0.6540920673588385,5.604972,results/suitesparse_normalized_wrap_typescript_comparison.csv
2866,ML_Graph,dermatology_5NN,194,366,wrap_typescript,11.179,,,,,0.0121,0.2662677317622728,0.2200498765810949,0.1844297495745686,0.8326890073979686,0.8400699855699856,27.334044,results/suitesparse_normalized_wrap_typescript_comparison.csv
2867,ML_Graph,Ecoli_10NN,195,336,wrap_typescript,8.6546,,,,,0.014,0.2351542693883214,0.2569112423963241,0.185093797557294,0.7950643568041573,0.7045184560208275,11.023253,results/suitesparse_normalized_wrap_typescript_comparison.csv
2869,ML_Graph,Glass_10NN,196,214,wrap_typescript,2.7849,,,,,0.0058,0.2281130197987263,0.262562294160885,0.180158705254761,0.769348598804495,0.6795419987301097,8.826876,results/suitesparse_normalized_wrap_typescript_comparison.csv
2872,ML_Graph,iris_dataset_30NN,197,150,wrap_typescript,1.2483,,,,,0.0046,0.1587273147672134,0.237419646873572,0.1405628742895357,0.9587644621161944,0.950950633062814,8.468187,results/suitesparse_normalized_wrap_typescript_comparison.csv
