k,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard,theta_fit
5,49,776,TorusMDS_random_1x_scale2,6.2411,0.9980614203950676,1.0019423449953262,10000.0,max_iters,0.1515,0.3423012116572131,0.3773865078832573,0.2681441200897429,0.2347086053794416,0.9947474747474746,4.443637,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,50,301,TorusMDS_random_1x_scale2,5.9004,0.9900890572314364,1.0100101528202698,10000.0,max_iters,0.0159,0.3342031702437715,0.3634845290652139,0.2685393305555539,0.3384570808942586,0.9172708368859104,4.560718,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,51,633,TorusMDS_random_1x_scale2,6.3999,1.1152228608009318,0.8966817621383937,10000.0,max_iters,0.108,0.3400209261188636,0.3762306703269056,0.2614469586534244,0.3007796225768688,0.9991919191919192,4.372744,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
5,52,184,TorusMDS_random_1x_scale2,5.6795,0.9945551388632669,1.0054746699544044,10000.0,max_iters,0.0049,0.3312630135858393,0.3671177446493673,0.2721540299863404,0.3909728864083097,0.7537708347854002,4.97349,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,53,277,TorusMDS_random_1x_scale2,5.7189,1.0092284882726723,0.9908558979657152,10000.0,max_iters,0.0144,0.3340490670319557,0.3632873059665186,0.2652329928217967,0.3434838465561735,0.95319118373083,4.488567,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,54,109,TorusMDS_random_1x_scale2,6.0465,0.9957562081886152,1.0042618783357673,10000.0,max_iters,0.0018,0.3277280394778646,0.3669071230935219,0.2674667242951201,0.4246447680317606,0.5676189996799733,5.618936,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,55,411,TorusMDS_random_1x_scale2,5.835,1.0021872062130326,0.9978175672175088,10000.0,max_iters,0.0307,0.3387477062349287,0.367549469162183,0.2725859022705904,0.2717947549316305,0.9211058041507598,4.586456,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,56,523,TorusMDS_random_1x_scale2,6.1544,1.0001211794507694,0.9998788352319106,10000.0,max_iters,0.0595,0.34117691762824,0.3709877213121729,0.2693625121347581,0.2727648319438704,0.9874603174603171,4.452809,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,57,572,TorusMDS_random_1x_scale2,6.2117,0.979471629424116,1.0209586168289058,10000.0,max_iters,0.0837,0.3419038445799231,0.377377564566366,0.2648206134057147,0.2762492451027203,0.9983838383838384,4.432692,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,58,849,TorusMDS_random_1x_scale2,6.3379,1.0088980485510342,0.9911804284250392,10000.0,max_iters,0.2783,0.3420637572206557,0.3718254652429717,0.2675489212987704,0.2759811351336438,1.0,4.390048,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,59,693,TorusMDS_random_1x_scale2,6.2492,0.996405161062098,1.0036078084281197,10000.0,max_iters,0.1075,0.3545082393613839,0.3830155648691504,0.2800672432126456,0.2214868996885226,0.9844258915687484,4.482936,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,60,220,TorusMDS_random_1x_scale2,5.7855,0.9940866874789136,1.005948487788407,10000.0,max_iters,0.0077,0.3296800373868761,0.3627760601905898,0.2674271127590169,0.3843838037247905,0.8491881858533794,4.733865,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,61,924,TorusMDS_random_1x_scale2,6.4649,1.0228383467077529,0.9776715970991277,10000.0,max_iters,0.4144,0.3513316096193213,0.3960625185516684,0.2760995793933932,0.2257847247069784,1.0,4.422096,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,62,181,TorusMDS_random_1x_scale2,5.7548,0.988810078395517,1.011316552944768,10000.0,max_iters,0.005,0.3290351752292622,0.3587510588810544,0.2693297003039266,0.4107275293210032,0.8024612916330719,4.854936,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,63,772,TorusMDS_random_1x_scale2,6.2907,1.0020197855747417,0.997984285735852,10000.0,max_iters,0.1664,0.3421806323812317,0.3728588767659317,0.2660273171846185,0.2665417577024555,0.9983838383838384,4.37666,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,64,133,TorusMDS_random_1x_scale2,5.9691,1.013574921374611,0.98660688905345,10000.0,max_iters,0.0024,0.3307079542800466,0.3714747008925979,0.2710949859165389,0.399246483793192,0.5460801863392358,5.604941,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
8,65,385,TorusMDS_random_1x_scale2,5.9092,0.9998360854613938,1.0001639414109869,10000.0,max_iters,0.0246,0.3557387666016098,0.3815503340572576,0.2877572978431253,0.2267438130619641,0.8374119896229338,4.710015,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,66,645,TorusMDS_random_1x_scale2,6.2375,1.0156708427445105,0.9845709435724616,10000.0,max_iters,0.1924,0.3433197810810631,0.38024772395347,0.2689811730581684,0.2519450355598651,0.9983838383838384,4.434077,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
5,67,194,TorusMDS_random_1x_scale2,5.6475,0.9985071504025402,1.0014950815293189,10000.0,max_iters,0.0059,0.331964198864728,0.3660978914291689,0.2737575412537038,0.3816472493458673,0.7710128951323014,4.926657,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,68,657,TorusMDS_random_1x_scale2,6.222,1.0046315217411157,0.9953898303598032,10000.0,max_iters,0.0932,0.3448004196234854,0.3749274060366772,0.2689180313045213,0.1975709878707929,0.9684126984126976,4.520545,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,69,910,TorusMDS_random_1x_scale2,6.3328,1.0112736223934806,0.988852055325246,10000.0,max_iters,0.2328,0.3454384465613394,0.3765496688887542,0.2691731165224434,0.200848439933127,0.9943434343434342,4.488036,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,70,356,TorusMDS_random_1x_scale2,5.8841,1.000338937701628,0.9996611771382142,10000.0,max_iters,0.024,0.3399098848148039,0.3678615625479745,0.2700990181655693,0.2916324623635828,0.9406529110620888,4.533678,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
8,71,705,TorusMDS_random_1x_scale2,6.3262,1.0020195370901437,0.997984533219773,10000.0,max_iters,0.1775,0.3520066954613122,0.3824768135219195,0.277862183116406,0.1972354296672671,0.9604340653005964,4.587297,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,72,254,TorusMDS_random_1x_scale2,5.7216,1.0222543631097676,0.9782301118851984,10000.0,max_iters,0.0118,0.3354376962751419,0.3702147473484232,0.2697617912965405,0.3299619880550931,0.93329341549954,4.504724,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,73,110,TorusMDS_random_1x_scale2,6.1852,1.0040935966746454,0.995923092540175,10000.0,max_iters,0.0018,0.3216605777158526,0.3663659468735075,0.2635554420156232,0.4448071091287192,0.5975365379105122,5.521931,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
8,74,260,TorusMDS_random_1x_scale2,5.7229,0.996806116224633,1.0032041173537978,10000.0,max_iters,0.01,0.3525383137073161,0.3869005368849534,0.2882540838093478,0.3051028644161942,0.7279952450311755,5.019128,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,75,102,TorusMDS_random_1x_scale2,6.0823,0.959205751341766,1.0425291952234126,10000.0,max_iters,0.0018,0.3018634419175728,0.3507080850380817,0.2514111324468322,0.5437960328850541,0.717877714295263,5.219669,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,76,119,TorusMDS_random_1x_scale2,6.0344,1.0029983930984323,0.9970105703866884,10000.0,max_iters,0.0021,0.3186789509842999,0.364340403036576,0.2659914070390288,0.4604019466509688,0.6581393016614538,5.321891,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
8,77,187,TorusMDS_random_1x_scale2,5.7231,1.0029226754272096,0.997085841711611,10000.0,max_iters,0.0049,0.346825160829784,0.3794017917624979,0.2842876782259971,0.3296790206356404,0.6204639619950376,5.28597,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,78,878,TorusMDS_random_1x_scale2,6.2301,1.0031731586002433,0.9968368784859925,10000.0,max_iters,0.1925,0.3434652859285618,0.3722789603878861,0.269148069105973,0.2076632920021421,0.9892846835703976,4.515485,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
5,79,732,TorusMDS_random_1x_scale2,6.3155,1.00035504769391,0.9996450783202138,10000.0,max_iters,0.1314,0.3376652385208996,0.3699770095458987,0.2626932496843943,0.2607910178181105,0.9955534941249228,4.432126,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
5,80,240,TorusMDS_random_1x_scale2,5.8294,1.0021360411324471,0.9978685118139916,10000.0,max_iters,0.009,0.3339021143718587,0.3626015397951512,0.2722214858105835,0.3513315092429157,0.8190117814630079,4.783214,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
5,81,308,TorusMDS_random_1x_scale2,5.7732,0.998819801363088,1.0011815931515389,10000.0,max_iters,0.0169,0.3406654333131287,0.3677421281255966,0.2738319023096632,0.3089333645346951,0.8781553667872936,4.654878,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,82,596,TorusMDS_random_1x_scale2,6.45,0.8970527701693743,1.1147616207808912,10000.0,max_iters,0.0946,0.3289554866206051,0.3644864108998782,0.2508523757552574,0.3403646114975447,0.997171717171717,4.423558,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,83,186,TorusMDS_random_1x_scale2,5.6263,0.99077739617856,1.0093084519863005,10000.0,max_iters,0.005,0.3406368861403773,0.3727652929194659,0.282846328120546,0.3421374430947521,0.6726396308389466,5.152774,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,84,760,TorusMDS_random_1x_scale2,6.4372,0.979914661248328,1.0204970285127533,10000.0,max_iters,0.1823,0.349089002939877,0.385908825334677,0.2724028562395859,0.2677083243655379,1.0,4.392879,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,85,220,TorusMDS_random_1x_scale2,5.7238,1.0009914350303506,0.9990095469395094,10000.0,max_iters,0.0072,0.3412596347522076,0.3740592591132897,0.2802271875129642,0.3413070603981816,0.7521437673496136,4.941294,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,86,206,TorusMDS_random_1x_scale2,5.6792,1.067135707873586,0.937087937946184,10000.0,max_iters,0.0073,0.3321158279304514,0.3667463302630483,0.2685801372406037,0.3856238650153155,0.8705408274801439,4.660792,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,87,758,TorusMDS_random_1x_scale2,6.2062,0.9868055241520078,1.0133708978365623,10000.0,max_iters,0.2418,0.3389011043741814,0.3698410217447638,0.2659323307201022,0.2675834016459571,0.9983838383838384,4.434341,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,88,465,TorusMDS_random_1x_scale2,6.0056,1.0052881052940634,0.9947397116645316,10000.0,max_iters,0.0413,0.3425149175294412,0.3688680304472164,0.2732842552304211,0.2489751962982414,0.9353016277991932,4.564897,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
8,89,842,TorusMDS_random_1x_scale2,6.2986,1.0028694177567992,0.9971387922435432,10000.0,max_iters,0.1661,0.3480186531036477,0.3760783954415939,0.2743848370791706,0.1743383453529461,0.983628117913832,4.497078,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
8,90,725,TorusMDS_random_1x_scale2,6.2546,1.0015860129745882,0.9984164984793688,10000.0,max_iters,0.1711,0.3488830867992701,0.3777623155391561,0.2751763717846501,0.1918871806456729,0.9703464422648976,4.516117,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,91,138,TorusMDS_random_1x_scale2,6.0564,0.994011775867152,1.006024298985416,10000.0,max_iters,0.0032,0.3193944237167733,0.3597464050737728,0.2630994642776172,0.4640108001404114,0.8142627867207688,4.877897,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,92,518,TorusMDS_random_1x_scale2,6.2682,0.9980910903844116,1.0019125605207568,10000.0,max_iters,0.0517,0.3520668058302668,0.3746753807929819,0.2792943497441893,0.2327688364863523,0.9454203682517084,4.522999,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
8,93,248,TorusMDS_random_1x_scale2,5.8119,1.000418980429251,0.9995811950418302,10000.0,max_iters,0.0088,0.3559327401873809,0.3871948117503235,0.2934131760910434,0.2893493545673694,0.7228424250213135,5.032425,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,94,364,TorusMDS_random_1x_scale2,5.8576,0.9988285257643216,1.0011728481971238,10000.0,max_iters,0.0228,0.349361097558779,0.3760709514412129,0.280205236683261,0.2518726194710029,0.8708313926441845,4.70971,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,95,156,TorusMDS_random_1x_scale2,5.7035,0.9983994376894646,1.0016031282171387,10000.0,max_iters,0.0034,0.3422450872945842,0.3817935008269517,0.2794402314416614,0.3489115687997153,0.5910443539081096,5.398269,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,96,333,TorusMDS_random_1x_scale2,5.8908,0.9928325348392724,1.0072192085867613,10000.0,max_iters,0.0208,0.3354233735331536,0.3609060340659423,0.2660410787833143,0.3163820160952372,0.9488395598213633,4.52297,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,97,959,TorusMDS_random_1x_scale2,6.5595,1.1236327308751823,0.8899705148506252,10000.0,max_iters,0.4494,0.3364375249807134,0.3806547676190855,0.2558882184903556,0.27801388661867,1.0,4.413268,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,98,101,TorusMDS_random_1x_scale2,5.9327,0.9867616801365956,1.0134159241586802,10000.0,max_iters,0.0014,0.3188204184502873,0.3609285049860849,0.2621522919576884,0.4525103119180169,0.5768010056419244,5.579683,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,99,951,TorusMDS_random_1x_scale2,6.5852,1.0148958846461429,0.9853227460358296,10000.0,max_iters,0.2657,0.3403223474731802,0.3712204400203694,0.2655926102462662,0.2305926261987527,0.9953535353535352,4.496341,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,100,208,TorusMDS_random_1x_scale2,5.7079,0.996337612645137,1.0036758497404707,10000.0,max_iters,0.0061,0.3458901239260752,0.3819777824750221,0.2871326660311556,0.3247918914646706,0.6612588510582443,5.161038,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,101,470,TorusMDS_random_1x_scale2,6.1059,1.0160317463440622,0.9842212151325505,10000.0,max_iters,0.0422,0.3417552050160879,0.3702697865109078,0.2696272329106506,0.2517597663951992,0.947846369491251,4.556869,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
8,102,378,TorusMDS_random_1x_scale2,5.8882,0.994591562785612,1.0054378474710164,10000.0,max_iters,0.0235,0.3537687422027455,0.3852203019863854,0.2846608671771287,0.230189562091956,0.8530563965080598,4.696822,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,103,917,TorusMDS_random_1x_scale2,6.4953,0.9782579739371304,1.0222252479837868,10000.0,max_iters,0.4027,0.3393151983969453,0.3822443383562935,0.2659634755339206,0.2802903400316929,1.0,4.3641,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,104,316,TorusMDS_random_1x_scale2,5.7845,0.9967181548278196,1.0032926511434392,10000.0,max_iters,0.0168,0.3414390306345363,0.3713655185395109,0.2772790229497406,0.3093628362925078,0.857830854886334,4.689511,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,105,150,TorusMDS_random_1x_scale2,5.7152,1.006940784459835,0.9931070579651232,10000.0,max_iters,0.0032,0.3401875330021899,0.3807219044299094,0.280834062708396,0.3686669329235483,0.6007447879851674,5.413637,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,106,115,TorusMDS_random_1x_scale2,6.0015,0.9982628250720902,1.0017401979561689,10000.0,max_iters,0.0017,0.3285544068710037,0.3735815677461927,0.2699193366466951,0.4135754464674019,0.5483502120413463,5.674433,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,107,122,TorusMDS_random_1x_scale2,6.0416,1.0175713149027512,0.982732104722871,10000.0,max_iters,0.0023,0.3190607293206153,0.3606318044082691,0.2648660923061205,0.451088734453236,0.694310456026209,5.18286,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,108,747,TorusMDS_random_1x_scale2,6.205,1.0119042077485751,0.9882358353118608,10000.0,max_iters,0.149,0.3437463943740195,0.3718327822760462,0.2686848164218637,0.2565736092150975,0.9997979797979798,4.403592,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,109,817,TorusMDS_random_1x_scale2,6.5547,1.0169987427192282,0.9832853847254744,10000.0,max_iters,0.3115,0.3503897548068912,0.3856509133866729,0.2755909241379751,0.264979246230375,1.0,4.427077,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
4,110,822,TorusMDS_random_1x_scale2,6.2932,1.0137942698324025,0.9863934229627448,10000.0,max_iters,0.204,0.3411939214366035,0.3751239267405904,0.2667511979212594,0.2581340082293359,0.9991919191919192,4.396596,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,111,118,TorusMDS_random_1x_scale2,6.0846,0.9372269333307528,1.06697744637594,10000.0,max_iters,0.0025,0.3223660219097323,0.3642636303918953,0.264251995048468,0.4607063283323486,0.781556684838804,4.91378,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,112,739,TorusMDS_random_1x_scale2,6.333,0.9938248596543062,1.0062135096397586,10000.0,max_iters,0.19,0.3408698072997699,0.3704876516472679,0.2678674406116198,0.2035733629052411,0.9834281591424444,4.498818,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,113,313,TorusMDS_random_1x_scale2,5.8393,1.1016164451791997,0.9077569642102884,10000.0,max_iters,0.019,0.3301876423037877,0.3645551518616965,0.2531805066020706,0.3444046648666473,0.9641459793070616,4.51357,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
5,114,471,TorusMDS_random_1x_scale2,5.9777,1.00331690402584,0.9966940614550288,10000.0,max_iters,0.0438,0.3416931136367206,0.3665749137426278,0.2700000726365373,0.2789967823471131,0.9565558740678396,4.503438,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,115,513,TorusMDS_random_1x_scale2,6.1988,1.1108350932522315,0.9002236300189836,10000.0,max_iters,0.0639,0.3349027967524078,0.3680019679015254,0.2601411678120126,0.3197223136280347,0.9937353123067408,4.440362,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,116,321,TorusMDS_random_1x_scale2,5.8327,0.9976779894343172,1.0023274148475494,10000.0,max_iters,0.0167,0.3499178265128057,0.3757295798625683,0.2847080168681639,0.2663694545013907,0.8120241452570431,4.788104,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
3,117,123,TorusMDS_random_1x_scale2,5.9772,0.9848536477001236,1.0153792924819305,10000.0,max_iters,0.0024,0.3198497192145788,0.3568604030223695,0.2629806854625021,0.4565633263330393,0.8028012960406637,4.867739,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
7,118,157,TorusMDS_random_1x_scale2,5.572,1.0102422472247987,0.9898615928477206,10000.0,max_iters,0.0034,0.3300318494465204,0.3707482114038303,0.2744038700364222,0.3967045340812913,0.6554963536628216,5.239342,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
6,119,308,TorusMDS_random_1x_scale2,5.6778,1.0065362305783838,0.9935062143022632,10000.0,max_iters,0.0152,0.339846940839872,0.3709815800715445,0.2749625851993814,0.2995053506730323,0.8552083582078468,4.680742,results/sbm_normalized_TorusMDS_random_1x_scale2_comparison.csv,
