epsilon,eps_actual,graph_type,exp_idx,n,method,t_embed,r0_fit,r1_fit,n_iter,termination_reason,t_spd,stress,pointwise_stress,distortion,sgs,np_score,alpha,source_shard,theta_fit
0.34,0.34,euclidean,46,691,wrap_python,11.7019,,,,,0.336,0.1698048697993486,0.236733840362084,0.1477820265377359,0.922651231539474,0.9491166145474628,6.091922,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,euclidean,47,374,wrap_python,1.7575,,,,,0.0447,0.1668300548006451,0.2327327190971501,0.1469479171770068,0.9254556174715904,0.9692851590853409,6.076831,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,toroidal,48,294,wrap_python,1.1854,,,,,0.0307,0.1908419387113061,0.2396982248499208,0.1643844967229062,0.8397453812019774,0.9969405805902488,4.112222,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.16,euclidean,49,242,wrap_python,0.3243,,,,,0.0075,0.1675765958105377,0.1590031678914413,0.1138475667346017,0.9338748449178914,0.9446750521014438,12.585816,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,toroidal,50,597,wrap_python,4.362,,,,,0.1013,0.1413904104024274,0.1878279426606018,0.1233419446514613,0.913732354501631,0.9138532464450664,5.903767,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,51,109,wrap_python,0.078,,,,,0.0031,0.201125685491236,0.2462451674300075,0.1752529725618775,0.8589837114553226,0.8157626103984883,5.370555,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.176,toroidal,52,142,wrap_python,0.1073,,,,,0.0029,0.4261278619765708,0.3688008777284255,0.3174682281355466,0.1348950554507845,0.3410869127647671,7.235697,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.1,euclidean,53,544,wrap_python,1.6973,,,,,0.0345,0.2451075983635164,0.1837949461160541,0.1547612811338604,0.8476314976714167,0.9789146880055972,19.780777,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,toroidal,54,664,wrap_python,5.7859,,,,,0.2141,0.1442705100325736,0.1921528373159196,0.1255075298420704,0.9110357176484404,0.9215974896600372,5.883666,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,euclidean,55,169,wrap_python,0.1653,,,,,0.0044,0.1917986867045372,0.195277306818351,0.1395826112496716,0.9066204961541874,0.9247227595796929,8.568182,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,euclidean,56,993,wrap_python,16.9413,,,,,0.4569,0.1734040015780424,0.1921690681424962,0.131088087597776,0.9095834661142218,0.955225250758478,8.322354,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.16,euclidean,57,147,wrap_python,0.1119,,,,,0.0028,0.2432999961639901,0.2130643122196195,0.1730289928636128,0.8392273554398952,0.9233902105479908,13.433701,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,euclidean,58,430,wrap_python,2.5329,,,,,0.0632,0.1662904451251686,0.23062037657139,0.1436693321983448,0.9232080003984922,0.953112169515313,6.068384,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.1,toroidal,59,208,wrap_python,0.205,,,,,0.0042,0.2149276288666192,0.193426365228106,0.1486834933247145,0.8097754848130376,0.9101068404098704,16.589851,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.16,toroidal,60,477,wrap_python,1.7468,,,,,0.0388,0.4265615508251386,0.3599435396695215,0.3159380953785784,0.1051770431585367,0.3361216714334943,7.275749,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,61,803,wrap_python,12.4844,,,,,0.37,0.1591685885388093,0.2076453178271352,0.1379131050348779,0.9302162495851132,0.9520862086579932,7.028787,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,62,188,wrap_python,0.3538,,,,,0.0101,0.2323114640216524,0.2674056731020987,0.1926281828116282,0.8268389918611058,0.8156267929850471,5.345551,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,euclidean,63,850,wrap_python,23.0134,,,,,0.5403,0.1621073695892971,0.2279376848157683,0.1397201826243691,0.9265961133503924,0.9408086556671148,6.099533,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.1,toroidal,64,238,wrap_python,0.273,,,,,0.0056,0.1780703521272202,0.1671922166993126,0.1255597171563451,0.8538730753194925,0.8703445165945166,15.870349,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,65,119,wrap_python,0.1038,,,,,0.0038,0.2004412551245569,0.2515885307194704,0.1773802069574571,0.8793153167882982,0.8817564945608737,5.198263,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,66,907,wrap_python,38.4712,,,,,0.8243,0.2980826266759018,0.3835862677083172,0.2562187726249441,0.7196484398606378,0.8763887587769937,5.172787,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,toroidal,67,468,wrap_python,2.9689,,,,,0.0774,0.1715148430393253,0.2212413418758835,0.1493854897543863,0.8480498660237409,0.9608015577468612,4.776007,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,68,239,wrap_python,0.6829,,,,,0.0174,0.2075572725182914,0.2576107512077779,0.1809216502157963,0.8507297646768581,0.8229639090529686,5.248255,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,69,110,wrap_python,0.0701,,,,,0.0023,0.162390413321069,0.196306746627046,0.1340356822415457,0.9308486844626712,0.9454552175739936,7.270612,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,toroidal,70,516,wrap_python,3.8521,,,,,0.1013,0.1799297319788967,0.2335115850952283,0.1563420776064672,0.8380780414852536,0.9521100706262716,4.766122,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,euclidean,71,817,wrap_python,9.3875,,,,,0.3205,0.155818929396366,0.1870186311451055,0.1199604489502798,0.934051864157722,0.9633677010337036,8.28726,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.11,toroidal,72,182,wrap_python,0.1609,,,,,0.0035,0.2205965599647988,0.2146245687024915,0.1639287767937113,0.8301141167055623,0.8617362328074399,16.453306,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.1,toroidal,73,523,wrap_python,1.5756,,,,,0.0331,0.43062910903921,0.3507615172517849,0.3158235852462683,0.1040007103022315,0.3590812106709941,11.907569,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,euclidean,74,545,wrap_python,4.932,,,,,0.1291,0.1693675568586815,0.2347430676465797,0.1466107922372853,0.9233786175585256,0.9503298860264182,6.064553,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,toroidal,75,389,wrap_python,2.3859,,,,,0.1384,0.1897673860940932,0.2412899058746491,0.162611733055158,0.8322009825624008,0.9979542669951657,4.134314,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,toroidal,76,226,wrap_python,0.3417,,,,,0.0094,0.137694443426512,0.1816916165436336,0.1192539176651449,0.9134249697269012,0.8928368400607745,6.098839,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,toroidal,77,181,wrap_python,0.2049,,,,,0.0058,0.135320187364301,0.1808991255604638,0.1175033584552239,0.9162011211369446,0.8955485674404904,6.122783,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,euclidean,78,116,wrap_python,0.0725,,,,,0.0021,0.1488134407527684,0.1705678713682005,0.1158711177229808,0.9521911528556156,0.9371000312487596,9.272752,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,euclidean,79,327,wrap_python,0.8853,,,,,0.02,0.1341370322820977,0.1732923059490497,0.1122929460442951,0.9566572150215112,0.96568692171639,9.114914,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,euclidean,80,641,wrap_python,8.924,,,,,0.279,0.1678155256396644,0.2379175553062731,0.1460914520033924,0.9236930580156004,0.9539723728981512,6.118197,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.1,euclidean,81,304,wrap_python,0.4537,,,,,0.0088,0.179052721151553,0.1506962588836105,0.114676424646867,0.9354304174228716,0.9624183336304546,22.457398,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,toroidal,82,503,wrap_python,2.8888,,,,,0.0648,0.1402098970741461,0.1847638353154014,0.1219400963521614,0.9160482094431248,0.9216052549702382,5.908038,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,toroidal,83,191,wrap_python,0.3761,,,,,0.0107,0.1886846123357928,0.239255159468941,0.1630971909334977,0.8413375151432457,0.9944695390417528,4.155784,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,84,210,wrap_python,0.4706,,,,,0.0134,0.2100774808602806,0.2601064707751663,0.1836956054625787,0.87037345319265,0.8824338485436563,5.190636,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,85,217,wrap_python,0.3334,,,,,0.0092,0.162556464560518,0.201110915136875,0.1365893877886643,0.923283805002238,0.947616037338426,7.338152,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,euclidean,86,110,wrap_python,0.0643,,,,,0.0018,0.3047048481411985,0.2617206507390145,0.2131357242325655,0.7191743618554087,0.8101320943035291,9.28676,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,toroidal,87,719,wrap_python,23.1217,,,,,0.5628,0.3803573689226489,0.4652408854918659,0.3123036037921491,0.5566848956862792,1.0,3.862952,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,toroidal,88,106,wrap_python,0.0838,,,,,0.0038,0.3127978274589729,0.37208230111004,0.2582229541630657,0.6120741264913254,1.0,4.129869,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.12,euclidean,89,266,wrap_python,0.3601,,,,,0.0075,0.1091518382104972,0.1205296284355309,0.0786675901307411,0.9803477585047184,0.9115527981904272,17.464762,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,euclidean,90,408,wrap_python,1.4089,,,,,0.0327,0.1782754150793042,0.1874641119349027,0.1350459021636154,0.9002223452234747,0.9512327748959132,8.544134,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,91,592,wrap_python,5.1377,,,,,0.1196,0.2334308195025308,0.2467396091238977,0.1773122242974812,0.7989793860485302,0.8098849756077974,6.536181,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,92,359,wrap_python,1.809,,,,,0.1162,0.2139561099417275,0.2621102124886895,0.1864064936919805,0.8491448273293744,0.8494824726377422,5.19184,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,toroidal,93,100,wrap_python,0.0544,,,,,0.0017,0.1341116348533468,0.1775410722135004,0.114672461517184,0.9225436944492584,0.8899832117434022,6.492801,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,euclidean,94,466,wrap_python,3.299,,,,,0.0836,0.1602363992140661,0.2283960192591514,0.1397531642376046,0.9311479374208592,0.952530713345218,6.056437,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,euclidean,95,754,wrap_python,14.4403,,,,,0.4066,0.1678246700514629,0.2319387690941673,0.1451073412873544,0.9192792307096844,0.9319525116115218,6.034938,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,96,310,wrap_python,0.8984,,,,,0.0227,0.1522113535651817,0.2022565897304549,0.1338032415619509,0.9375099574214456,0.9658844305876108,7.081497,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,euclidean,97,392,wrap_python,1.3179,,,,,0.0308,0.166932949609611,0.1868552561854333,0.1279164755636772,0.9255721008903672,0.9478608783423772,8.362863,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,toroidal,98,472,wrap_python,5.5157,,,,,0.2232,0.3778638511685878,0.4472330175436099,0.3038780126312085,0.5221318883941173,1.0,3.989613,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.1,toroidal,99,734,wrap_python,3.7718,,,,,0.0736,0.4286523927765173,0.3508687174237147,0.3163515163552785,0.1119250094605557,0.370867341497736,11.547089,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.16,euclidean,100,431,wrap_python,1.2904,,,,,0.029,0.150530424591883,0.1575730307692507,0.108798819853889,0.9517755527075796,0.9556565496887716,11.390596,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,101,196,wrap_python,0.2744,,,,,0.008,0.158226472801414,0.2008313188154216,0.1350330289411283,0.933038788082624,0.9640512570431362,7.198896,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,toroidal,102,194,wrap_python,0.4677,,,,,0.0141,0.2834458448207117,0.3368597621249979,0.2326707857743627,0.7094429331689236,1.0,4.182101,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,103,229,wrap_python,0.4001,,,,,0.0108,0.159556007615977,0.1994575100947533,0.1349898706809134,0.9285245609769032,0.958520073695272,7.197824,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,toroidal,104,111,wrap_python,0.076,,,,,0.0027,0.178143730200216,0.2182162693084786,0.1530346476418891,0.8450011080161222,0.9092557577792272,4.928459,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.16,euclidean,105,791,wrap_python,6.1739,,,,,0.1221,0.1572711111648011,0.166309135965028,0.1181994890116036,0.9210103683332468,0.9699432068537024,11.667624,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,106,807,wrap_python,13.9095,,,,,0.3878,0.209734725355866,0.2327111038817368,0.1611065609098446,0.8682149294519813,0.8561953557115975,6.446065,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.1,euclidean,107,578,wrap_python,2.013,,,,,0.0396,0.1480481316565238,0.1331492530840134,0.0982609573381262,0.9356007019158268,0.9354606525225716,18.98125,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,toroidal,108,251,wrap_python,0.4442,,,,,0.012,0.1366404501100711,0.1816952562785795,0.1184722810245689,0.9118680911687694,0.8999163896192789,6.054883,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,109,657,wrap_python,11.2188,,,,,0.3561,0.2508096648311531,0.3531526481656347,0.2237706896571409,0.8220938568666001,0.8997577370511507,4.954415,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,toroidal,110,166,wrap_python,0.165,,,,,0.0047,0.1414630975251816,0.1818777267048419,0.1212822387840695,0.9030339197544198,0.8621877691630228,6.176904,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,111,454,wrap_python,2.5329,,,,,0.0578,0.1516461050658661,0.2038788100040794,0.1322758117883154,0.930770290917595,0.962234889695996,7.124501,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,112,754,wrap_python,10.3078,,,,,0.321,0.1606828365799903,0.2072371842799449,0.1385372137310475,0.923916568810454,0.9584458435895868,7.083345,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.16,toroidal,113,143,wrap_python,0.1041,,,,,0.0027,0.1641076453299546,0.1715774288435372,0.120437976992247,0.8725938482525986,0.8409912851070277,9.150568,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,114,858,wrap_python,29.6621,,,,,0.711,0.2508097617150729,0.3431244761388748,0.2245560450631822,0.8399931839507729,0.8569372408791308,5.14419,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.1,euclidean,115,730,wrap_python,3.5403,,,,,0.0686,0.1353754733551831,0.1255931735958585,0.0913082241739881,0.9548621934835732,0.9574320124320124,18.766667,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.16,toroidal,116,899,wrap_python,9.4167,,,,,0.1907,0.4329652905926275,0.3636836078645974,0.31804561864928,0.0982303132629961,0.3226699751159995,7.07629,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.176,euclidean,117,104,wrap_python,0.0539,,,,,0.0024,0.2296305792529815,0.2018221329009907,0.164216562612207,0.8684258467153135,0.9264915613537592,13.35522,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,euclidean,118,602,wrap_python,5.2995,,,,,0.1268,0.2182421895001293,0.2344086241998482,0.1667828737035547,0.8441562497608136,0.8440976536157554,6.569107,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.12,euclidean,119,155,wrap_python,0.1138,,,,,0.0024,0.3182330857993278,0.2567024131097986,0.2200923143074146,0.7021877637466061,0.9266129703629704,19.958814,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,toroidal,120,320,wrap_python,1.1049,,,,,0.0291,0.1704797066962314,0.2174413186830852,0.1485879142139923,0.8471330422758075,0.9673910995344418,4.782739,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,121,911,wrap_python,35.2788,,,,,0.86,0.2832314872998229,0.3725877197547654,0.2510875079453252,0.763728591915401,0.8971466790951362,5.064832,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.16,euclidean,122,535,wrap_python,2.196,,,,,0.047,0.2101620105679326,0.1892020647198779,0.1479289465232379,0.8756224960901537,0.960498061653822,10.917164,results/grg_normalized_wrap_python_comparison.csv,
0.28,0.28,toroidal,123,395,wrap_python,2.0007,,,,,0.0494,0.1774661286378605,0.2256422247058456,0.1543434816331094,0.8381438001052713,0.9576291897463232,4.734755,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,toroidal,124,101,wrap_python,0.0713,,,,,0.0028,0.1794130650801801,0.2295452792240494,0.1552453996714365,0.8495386551495069,0.9858206841500764,4.221472,results/grg_normalized_wrap_python_comparison.csv,
0.34,0.34,euclidean,125,841,wrap_python,20.4654,,,,,0.541,0.1697243343687375,0.2416607957892656,0.1478888403620768,0.9234349104416104,0.9416334390892024,6.04084,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,toroidal,126,858,wrap_python,40.0241,,,,,0.9506,0.3789054147923704,0.465197086579738,0.3160899386116211,0.534471389864998,1.0,3.918197,results/grg_normalized_wrap_python_comparison.csv,
0.16,0.16,euclidean,127,148,wrap_python,0.1111,,,,,0.0029,0.1663993575064042,0.1611293968406456,0.1156181744848642,0.9324863000709402,0.9356951651321472,12.755982,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,toroidal,128,518,wrap_python,2.9579,,,,,0.0714,0.1429641574556067,0.1892729084842303,0.1236211170187902,0.9098064406371617,0.9001670778274797,5.933451,results/grg_normalized_wrap_python_comparison.csv,
0.22,0.22,euclidean,129,696,wrap_python,5.9453,,,,,0.1377,0.1771250690840659,0.1918302191855982,0.134233080379921,0.9087564459958792,0.9600007426746348,8.44829,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.11,toroidal,130,175,wrap_python,0.1478,,,,,0.0033,0.2107300703619505,0.1900619612660183,0.1497265155482036,0.8254297761383109,0.8978484570984571,15.20927,results/grg_normalized_wrap_python_comparison.csv,
0.1,0.13,toroidal,131,127,wrap_python,0.0768,,,,,0.0018,0.2158939400943038,0.2029544349301863,0.1518051783591577,0.8502511219278227,0.8304494984351568,14.037884,results/grg_normalized_wrap_python_comparison.csv,
0.4,0.4,euclidean,132,325,wrap_python,1.4556,,,,,0.0408,0.2125224942330869,0.2605622594105256,0.1848352491365389,0.856245057088469,0.8588441672646835,5.166566,results/grg_normalized_wrap_python_comparison.csv,
